Team,Year,Week,Win/Loss,Win Loss Factor,Home/Away,Points Scored,Points Allowed,3rd Down,3rd Down Allowed,Pass Yards,Pass Yards Allowed,Rush Yards,Rush Yards Allowed,Opp Team
29,6,2,1,-0.124353,1,-12,18,-0.1125,0.239819,-120,12,-47,86,30
0,6,3,1,-0.122459,1,-11.5,10,-0.198901,0.002885,-82.5,58.5,-21,7.5,31
1,6,3,1,0,1,2,-5.5,-0.001282,-0.072916,68.5,-14,-65.5,30,7
2,6,3,1,0,1,6,9.5,0.129167,0.239011,46,142,19.5,-15,11
3,6,3,0,0,0,7,4,0.188644,-0.080303,28,72,36.5,-54.5,12
4,6,3,0,-0.122459,1,-8,3,-0.215909,-0.141736,132.5,46,-89.5,18,15
5,6,3,1,0.244919,0,0.5,-19,0.288257,-0.13718,-46,-34.5,23,-17.5,8
6,6,3,0,0,0,2,4,0.260644,-0.025,44,153.5,19,-41.5,16
9,6,3,0,0,1,-15.5,-14.5,0.103897,0.001217,-71,-167,-59.5,-12.5,14
10,6,3,1,-0.122459,1,-5,13,-0.007029,0.23557,49,-25.5,-70,49,13
17,6,3,1,0.122459,1,9,-4.5,0.190272,0.058333,50,79,33,-18,23
18,6,3,0,0.244919,1,-1.5,-16.5,0.125,-0.161927,-61.5,-46,20,-53.5,19
20,6,3,1,0.122459,0,-12,-9,-0.176191,0.123626,-19.5,18,-119,-33,25
21,6,3,0,0,0,6.5,5.5,0.015759,0.213393,95.5,19,37.5,71.5,22
24,6,3,0,0,1,14.5,16.5,0.117307,-0.05947,81.5,114,23,-32,29
26,6,3,0,-0.122459,1,-6,-4,-0.068182,0.056818,-22.5,46,-31,-7,27
28,6,3,0,0,0,20,13.5,0.068055,0.092949,-36,48,18,56.5,30
0,6,4,1,-0.241355,0,-3.333333,7.666667,-0.190751,-0.017094,-55.666667,13,-31,7.666667,2
1,6,4,0,0,0,2.666667,-2.666667,-0.002875,-0.05531,-7,21.333333,1,38,4
3,6,4,0,-0.124353,1,3.333333,13.666667,0.06189,0.097319,-8,118.666667,28.666667,-16,30
5,6,4,0,0.117002,1,-7.666667,-11.666667,0.030284,0.036266,-45.666667,-171.666667,-66,-50,14
6,6,4,1,0,1,-1.333333,5.666667,0.126721,-0.094445,12.333333,107,8.666667,-47.666667,12
7,6,4,0,-0.117002,0,-4.666667,-2.666667,-0.051389,-0.142989,-107,-6.666667,69,-13.666667,19
8,6,4,1,-0.117002,1,-9,-3.666667,-0.129936,-0.034835,-22.666667,-104,-31,14,10
9,6,4,0,-0.124353,0,0,1.333333,-0.037301,0.147665,14.666667,88.333333,15.666667,-17.333333,11
13,6,4,0,0.117002,1,2.666667,-7.666667,0.078633,-0.174555,-88.666667,23,32.666667,-67.666667,26
15,6,4,1,0.241355,0,4.666667,-14.666667,0.089977,0.10812,-54.333333,-95,25.333333,31,24
17,6,4,1,0.124353,0,1.333333,-7.666667,0.17327,-0.064286,75.666667,35.333333,17.333333,-33.333333,28
18,6,4,0,-0.117002,0,-0.333333,7,0.148942,-0.050488,83.333333,51.333333,48,-6.666667,20
21,6,4,0,0.117002,0,12,0.666667,0.218931,0.074874,72,50,31,-28.666667,23
25,6,4,0,-0.124353,0,-9.333333,-7,0.085451,-0.073138,-68.666667,-130,10,-29.666667,27
29,6,4,1,0.124353,0,-11,0,-0.116789,-0.013009,-101.666667,77,-5,-33,31
0,6,5,1,-0.122459,0,6,-2,-0.008745,-0.076942,-8.5,-14.5,46.5,-8.5,29
1,6,5,0,0,1,2.25,1.25,-0.127211,-0.097046,33.5,31.75,-49.25,19.75,9
2,6,5,1,0.353518,0,1.75,-13.5,-0.043155,0.052083,-10.75,5.25,-13.75,-17,7
3,6,5,0,-0.244919,0,-7.25,6.25,-0.012082,-0.020298,-13.5,-31.5,0.25,-8,6
4,6,5,0,-0.122459,0,-5.75,1.25,-0.207989,-0.065295,44.25,-39.5,-68.25,4,17
5,6,5,0,0.122459,1,-3.75,-10,-0.02607,-0.216217,-35,-104,1.25,-53,19
10,6,5,1,0,1,11.5,7,0.1126,0.014647,7.25,68,7,-18.25,23
11,6,5,0,-0.108599,0,-4.75,5.75,0.054762,-0.075069,-4.25,-61,48.75,42.75,20
13,6,5,0,-0.244919,0,3.25,0.5,0.103846,0.011968,1.25,-36,-31.75,-52.5,14
15,6,5,0,0.108599,1,-10.25,-15,-0.028846,0.016277,-117.75,-147.5,-18.75,11.5,27
16,6,5,0,0.301638,0,6.916667,-16.5,-0.163343,-0.144733,-33.416667,-68.416667,27.083333,-43.5,21
18,6,5,0,-0.062177,0,-6.75,-1.083333,-0.092735,0.064523,95.166667,-45.083333,-6.583333,41.333333,22
24,6,5,1,0,0,-8,2.5,-0.095513,-0.074863,-6.25,2,-39.25,4.5,25
28,6,5,0,0,1,-0.5,6.75,-0.032261,-0.001946,-103.5,46,14.25,30.5,31
0,6,6,1,0.241355,1,1.2,-10.6,-0.04833,-0.057042,-0.6,34.2,15.8,-49.6,28
1,6,6,1,-0.358357,1,-10.2,5.2,-0.197498,0.018686,-50.4,-51.4,-29.6,73.8,6
2,6,6,1,0.241355,1,4.4,-7.2,0.09348,0.064873,-33,34.4,44.2,-27.6,4
3,6,6,0,-0.117002,0,-6.6,7,0.012252,-0.03844,-1.6,112.6,-9.8,-49.8,31
5,6,6,0,0.124353,0,1,-4,-0.027117,-0.118217,-26.8,-70.8,15.4,-20.6,18
7,6,6,0,-0.215123,0,-1,9.4,0.002637,0.031351,15.2,66,-23.8,16,9
8,6,6,1,0.056719,0,4,2.55,-0.028853,0.082085,-37.1,-28.85,-14.55,-13.05,23
10,6,6,0,-0.124353,0,11,8.8,0.04649,0.018865,60,120.8,-12.2,-9.8,11
12,6,6,1,-0.179179,0,-7.65,-4.4,0.022759,0.129813,-24.15,-90.1,-28.95,7.5,14
13,6,6,1,-0.358357,1,5,11,0.028998,-0.038994,57.8,106,-11,-32,15
16,6,6,0,0.060283,0,5.75,-11.65,-0.033864,-0.166551,-34.35,-68.1,32.1,-56.75,19
17,6,6,1,0.056719,0,1.3,-2.55,0.010465,0.063077,32.05,-12.9,43.2,51.25,22
21,6,6,1,-0.124353,1,7.4,3.8,0.111542,0.049035,57.4,21,8,-7.4,29
25,6,6,0,-0.056719,0,-3.9,-5.5,-0.035161,-0.026377,-36.85,-54.85,42.85,-26.7,26
27,6,6,0,0.056719,0,15.25,14.5,0.002711,0.085,68.9,104.45,31,18.35,30
0,6,7,0,0.244919,0,7.333333,-5.166667,0.04627,0.004599,-65.5,5,69,-43.833333,1
2,6,7,1,0.108599,0,-0.833333,-5.333333,-0.052163,0.094257,3,-38.333333,13.5,-9.166667,6
3,6,7,1,-0.231059,1,-3.666667,8.166667,0.037231,0.076672,-9.166667,64.333333,-6.333333,15.833333,5
4,6,7,1,0.195115,1,-0.666667,-5.166667,-0.048807,-0.066549,37.666667,-38.5,-20.833333,-9.833333,7
8,6,7,0,-0.184636,1,-5.133333,-1.766667,-0.102768,0.089934,-14.833333,-94.266667,-39.166667,-29.166667,14
9,6,7,0,0.122459,1,-6.666667,-7.833333,0.037785,-0.012993,-42.833333,-58.666667,44.833333,-29.166667,10
11,6,7,0,0,0,-5.333333,3.166667,-0.020085,-0.003945,-8.333333,7,13,13.666667,15
12,6,7,1,0.124353,1,-9.2,-13.2,-0.039366,0.031935,-92.2,-65,30.8,-1.2,26
13,6,7,1,-0.244919,0,-4.333333,-1.833333,0.01183,-0.028389,-65.5,-5.666667,-20.166667,-10.666667,27
16,6,7,1,-0.215123,1,3.2,3,-0.048615,0.036775,-6.8,-2.4,43,26.8,20
18,6,7,1,0,0,1,-1,-0.028154,-0.01844,67.333333,20.666667,-4.833333,-18.833333,29
19,6,7,0,0.122459,0,-1.333333,-1.833333,-0.055663,-0.032949,16.166667,-29.166667,21.666667,15.666667,21
22,6,7,1,0.293235,1,5.966667,-1.233333,0.173688,0.001199,-58.4,32.7,15.033333,-35.6,23
24,6,7,1,0.168882,0,-2.366667,-2.433333,0.027609,-0.149001,77.7,47.7,-34.733333,-71.333333,28
30,6,7,0,0.179179,0,-4.5,-1.733333,-0.046194,-0.066874,18.8,19.6,-34.866667,-29.4,31
0,6,8,0,-0.215123,1,1.571429,3.428571,-0.074597,-0.08109,-86,-23.285714,29.428571,32.714286,2
3,6,8,1,0.172774,0,-1.571429,-3.857143,-0.009727,-0.089582,3.857143,-3.428571,-19.142857,-65.714286,7
4,6,8,0,-0.124353,1,-2.714286,0,-0.081414,-0.052164,-0.857143,-7.142857,2,-1.285714,19
8,6,8,0,-0.060283,0,-1.357143,3.666667,-0.186477,0.064579,29.619048,-35.238095,-66.761905,22.404762,9
10,6,8,0,-0.184636,1,5.047619,8.071429,-0.003911,-0.05267,35.238095,24.714286,-10.47619,4.071429,12
11,6,8,1,0,1,-7.571429,-2.285714,-0.072321,-0.168681,-54.857143,-88.285714,26.142857,23.428571,21
13,6,8,0,-0.241355,0,5.571429,9.714286,0.037933,0.012196,60.857143,101.285714,-21.714286,-26.428571,15
14,6,8,1,0.179179,0,5.095238,-0.928571,-0.013828,0.033022,4.714286,63.97619,-0.333333,15.785714,24
16,6,8,0,-0.108599,0,-0.5,-3.166667,-0.109872,-0.055685,-29.666667,-62.666667,-49.666667,11.333333,17
20,6,8,0,0.508358,0,5.642857,-10.142857,0.095429,-0.035617,-36.595238,-45.595238,-12.809524,-25.619048,23
22,6,8,0,0.060283,0,-9.380952,-7.928571,0.114589,-0.083191,-79.666667,-52.452381,-9.738095,-20.02381,27
25,6,8,1,-0.231059,1,4.119048,13.619048,-0.057316,0.082365,18.904762,89,-3.857143,-7.071429,31
26,6,8,1,-0.301638,1,10.833333,18.5,0.125393,0.064904,85.333333,59.666667,-0.333333,32.666667,30
0,6,9,0,-0.122459,0,7.785714,5.928571,-0.020822,0.021995,-79.053571,11.017857,72.571429,28.660714,30
1,6,9,1,0.060283,1,2.107143,-3.285714,-0.044748,-0.073202,0.375,-57.660714,9.875,62.196429,3
5,6,9,1,-0.124353,1,-5.285714,-1.571429,-0.115284,-0.055132,-20.142857,-63.428571,-19,-24.857143,6
7,6,9,0,-0.658097,1,-7.107143,11.178571,-0.03356,0.026863,-3.125,21.178571,-50.857143,51.607143,17
8,6,9,0,-0.358357,0,-3.857143,8.428571,-0.107505,0.017931,6,-20.285714,-33.714286,11.571429,12
9,6,9,0,0.122459,0,-5.375,-3.625,0.061403,0.018005,-46.75,-15.625,58.25,-3.5,13
10,6,9,1,-0.184636,0,1.428571,6.464286,-0.137262,0.077424,23.875,41.392857,-5.660714,40.321429,22
14,6,9,1,0,1,2.625,8.375,0.008002,-0.028445,63.5,101.5,11.875,7.625,15
16,6,9,0,0,0,6.571429,-3.428571,0.014734,-0.05526,-66.428571,-53.285714,39.142857,21.142857,18
20,6,9,0,0.179179,1,-3.017857,-8.892857,-0.052574,-0.138811,-34.196429,-54.803571,-13.642857,-18.553571,21
24,6,9,0,-0.184636,1,-11.035714,-1.875,-0.02187,-0.109136,-75.464286,-10.089286,1.928571,20.839286,27
25,6,9,1,-0.117002,0,10.142857,6,-0.015475,0.0079,36.285714,47.857143,44,-24.142857,29
26,6,9,1,0.215123,0,8.142857,-0.571429,0.139422,-0.04108,165.428571,64.285714,-40.428571,-74.285714,28
1,6,10,1,0.062177,0,-8.152778,-4.694444,-0.059613,-0.070695,-52.527778,-52.583333,15.458333,50.791667,13
2,6,10,0,0.138396,1,6.875,-0.25,0.103045,0.002405,7.375,17.875,41,2.875,30
3,6,10,0,-0.056719,1,2.972222,5.236111,-0.0135,-0.008788,-7.916667,40.194444,36.194444,-18.180556,29
4,6,10,0,-0.184636,0,0.75,3.125,0.039582,0.005553,3.75,-15,52,22.25,18
5,6,10,1,0.404651,1,0.583333,-11.208333,-0.057594,-0.165666,9.333333,-52.597222,-25.208333,-70.319444,7
6,6,10,0,-0.317574,1,-4.875,3.875,-0.04969,-0.029163,17.5,29.375,-69.25,13.375,17
8,6,10,0,-0.353518,1,2,6,-0.069204,0.081166,57,27.125,-25.125,-8.875,11
9,6,10,1,-0.062177,1,-0.638889,1.736111,-0.026067,0.033372,-8.277778,10.694444,37.597222,20.694444,22
12,6,10,1,0.353518,0,-2.375,-6.875,-0.027007,0.042976,-12.5,-41.25,-15,47.125,25
15,6,10,1,0.179179,0,-6.472222,-11.305556,-0.159614,-0.010544,-99.819444,-116.666667,-11.347222,20.055556,26
16,6,10,1,-0.179179,1,-8.638889,-10.652778,-0.084898,-0.085374,-89.375,-71.180556,-6.472222,15.569444,27
19,6,10,1,-0.060283,1,3.875,7.875,0.061604,0.079847,72.625,40,39.375,30.625,20
23,6,10,0,-0.108599,0,-6.125,-6.625,-0.066064,-0.013914,10.5,-43.375,-12.375,-16.375,24
28,6,10,0,-0.255398,0,-1.5,15,-0.082227,0.114164,-71.75,40.125,11.875,90.75,31
0,6,11,1,0.060283,0,5.555556,-0.777778,0.034479,-0.029312,-76.555556,-16.444444,39.333333,-7.888889,4
1,6,11,1,0.124353,0,7.222222,3.666667,-0.022779,-0.06055,-4.888889,12,37.777778,25.666667,29
2,6,11,1,0.629253,0,6,-13.333333,0.128248,-0.050385,77.333333,11.444444,-7.111111,-79.333333,28
5,6,11,0,-0.289776,0,-8.444444,-1.111111,-0.130483,-0.089391,-4,-53.444444,-75.666667,-10.666667,17
6,6,11,1,0.361965,0,6.277778,-7.211111,0.060468,-0.109899,56.588889,2.711111,-8.333333,-41.033333,7
8,6,11,0,-0.339476,0,-3.444444,3.666667,-0.093819,-0.068957,4.222222,-55.666667,1.333333,16.555556,21
9,6,11,0,0.062177,0,-0.155556,-3.344444,0.077828,-0.027649,-21.788889,-20.633333,48,-21.188889,10
11,6,11,0,-0.098121,0,-9.333333,-3.888889,0.01198,0.029355,-86,-86.444444,-6.222222,5.888889,14
12,6,11,0,0.339476,1,-1.222222,-8.222222,-0.075785,0.099463,-19.222222,-23.666667,-5.555556,3.888889,24
16,6,11,0,-0.168882,0,3.666667,0.222222,-0.036972,-0.087174,-39.111111,-20.111111,41.222222,3.777778,30
18,6,11,1,0.456479,1,4.555556,-3.444444,0.028873,0.008435,18.222222,24.444444,-24.666667,-6.555556,23
19,6,11,1,0.184636,1,-1.222222,-2.777778,-0.024774,0.078871,41,-3.555556,11.333333,29.888889,22
20,6,11,1,0.062177,1,-3,-0.888889,-0.046221,0.03057,-40.777778,16.555556,-38.888889,-3,31
25,6,11,1,-0.117002,1,-4.888889,-4.111111,-0.116034,-0.03015,-69.888889,-20.111111,8.888889,-28.888889,26
0,6,12,1,0.317574,1,6,-5,0.042418,-0.022592,-64.2,29.1,70.1,-5.7,8
1,6,12,1,0.503256,1,1.4,-9.7,-0.016367,-0.157025,22.9,-26.8,-1.7,-53.3,28
2,6,12,1,0.548633,0,9.2,-6.4,0.110032,0.023866,49.6,-8.4,2.3,18.2,3
4,6,12,0,-0.179179,0,0,3.9,0.03273,0.05715,9.8,29.6,26.4,47.4,5
6,6,12,1,0,0,-2.5,-5.8,0.01414,-0.032504,6.9,-17,0.4,-17.4,10
7,6,12,0,-0.670972,1,-3.672727,9.545455,-0.00461,0.117551,-44.609091,2.845455,16,51.709091,18
9,6,12,1,0.255398,0,9.845455,1.3,0.143423,0.021411,-4.436364,24.981818,43.245455,-6.909091,23
11,6,12,0,0.244919,1,-11.1,-6.3,-0.031498,-0.018849,-83.9,-67.9,18.9,24.2,13
12,6,12,1,0,0,-1.7,-0.2,-0.023697,0.087261,8.6,58.3,0.5,-2.5,15
14,6,12,1,0.440034,1,2.8,-0.3,-0.021963,-0.014351,30.7,6.2,10.6,33.9,25
16,6,12,0,0.122459,1,-0.6,-9,-0.128586,-0.062386,-40,-35.7,17.7,13.8,22
17,6,12,1,0.201618,1,3.1,-4.6,0.016218,-0.068751,-45,5,39.2,-28.2,19
20,6,12,0,0,0,-2.6,-4.9,-0.030334,-0.087639,-28.4,-47.5,-9.5,-4.2,21
24,6,12,1,-0.2773,1,1.6,8.6,0.071757,-0.069655,-6.8,29.6,21.2,15.9,30
26,6,12,1,0,1,13.6,9.9,0.127974,0.036655,101.4,65,20.7,-0.5,29
27,6,12,1,0.184636,1,9.4,9.3,-0.023226,0.068925,47.5,92.5,-3.7,6,31
0,6,13,0,-0.289776,0,-2.363636,-3.545455,-0.008605,0.056653,-96.090909,-45.727273,44.909091,-2.727273,14
1,6,13,0,0.117002,0,2.818182,3.545455,0.011994,0.002337,-29.545455,7.090909,28.636364,57.272727,5
2,6,13,1,0.531132,1,11.181818,-3.545455,0.116229,0.044083,58.545455,26.272727,32.727273,-12.727273,29
3,6,13,0,-0.215123,1,-6.727273,-3.181818,-0.032202,-0.045021,-33.090909,-16.090909,15.909091,-30.818182,10
4,6,13,1,-0.168882,1,-3.727273,2.909091,0.014743,0.007744,38.454545,9.454545,-6.090909,17.727273,16
6,6,13,1,-0.215123,1,3.181818,0.818182,0.088106,0.031673,7.181818,-1.272727,21.454545,6.181818,18
8,6,13,0,-0.531132,1,-4.727273,6.727273,-0.035064,0.046839,0.363636,10.363636,-3.545455,-3.363636,15
11,6,13,0,0.124353,0,-7.272727,-4.818182,-0.098468,-0.045783,-70.818182,-50.545455,23,16.636364,22
12,6,13,1,0.098121,0,-9.636364,-8,-0.050964,0.029595,-71.363636,-21.363636,-11.818182,22.363636,27
13,6,13,0,-0.124353,1,5.818182,2.454545,-0.012755,0.049335,15.727273,17.454545,-7.636364,-25.636364,24
17,6,13,1,0.342474,0,8.909091,1.909091,0.107435,0.015413,26.545455,74,86.181818,-18.818182,20
19,6,13,0,0.244919,0,3.181818,3.272727,0.057014,0.084467,52.181818,57.636364,5.454545,17.818182,31
21,6,13,1,0.241355,0,-7.909091,-6.272727,-0.061744,0.061759,-70.727273,-20.454545,-33.818182,3.818182,26
23,6,13,1,0.052698,1,-4.545455,-7.272727,-0.025559,-0.103851,54,-12.818182,-28.454545,-68.181818,28
25,6,13,0,-0.410237,0,4.727273,8.545455,0.04365,-0.039064,-9.636364,39,20.545455,-20.818182,30
0,6,14,0,-0.122459,1,1.25,3.166667,-0.037815,0.018249,-82.666667,-25.916667,59.583333,24.25,6
1,6,14,1,0.184636,1,-1.75,2.25,-0.086768,-0.039557,-47.083333,43.666667,6.583333,32.416667,31
2,6,14,1,0.258338,1,5.25,0,0.097822,0.060818,12,20.916667,28,20.416667,5
3,6,14,1,0.106567,0,-2.333333,-5.25,0.011527,-0.078282,40.916667,17.666667,-22.666667,-79.333333,28
4,6,14,1,0.273395,0,4,-7.75,0.045626,-0.081625,41.916667,-8.416667,16.333333,-25.666667,7
8,6,14,0,-0.380797,1,-0.75,8.666667,-0.026733,0.023426,8.583333,-4.166667,28.666667,12.083333,20
9,6,14,1,-0.231059,1,1.833333,5.583333,0.101902,0.032437,13.833333,77.666667,42,-30.5,15
10,6,14,0,0,1,8.666667,4.5,0.026001,0.052875,64.166667,65.25,-22.333333,1.916667,11
12,6,14,1,-0.063223,1,-5.333333,-4.75,-0.041161,0.103808,-42.5,-1.833333,-15.833333,-2.833333,14
13,6,14,0,0.108599,0,4.25,-0.166667,0.037764,-0.009356,28.5,-5.75,-6.416667,-3.666667,25
16,6,14,0,-0.184636,1,-2.916667,-4.166667,-0.108486,-0.089018,-80.916667,-10.583333,-0.083333,-13.416667,19
17,6,14,0,0.193083,0,7.333333,-0.75,0.10691,0.034854,-9.916667,11.333333,78.333333,-9.583333,18
21,6,14,1,0.548633,1,5.916667,-1.583333,0.077968,0.081322,9.583333,36.25,-20.5,-8.166667,23
22,6,14,1,-0.2773,1,2.583333,9,0.120958,-0.010678,4.75,21.75,-2.416667,-5.666667,30
24,6,14,1,0.244919,1,-5.833333,-4.166667,-0.052935,-0.041527,-62.333333,-26.583333,-4.083333,17.833333,26
27,6,14,1,0.353518,0,17.166667,5.75,0.093431,0.057464,97.166667,49.583333,30.833333,-12.916667,29
0,6,15,1,0.400497,1,9.076923,-5.692308,0.05257,-0.071529,-29.461538,-21.153846,58.384615,-20.384615,7
1,6,15,1,0.456479,0,4,-1.769231,-0.032059,-0.035682,-4.384615,-19.230769,-2.076923,31.692308,3
2,6,15,1,0.225472,0,4.076923,-0.923077,0.095547,0.022946,46.230769,64.538462,21.692308,-37,15
4,6,15,0,-0.301638,1,-3.769231,1,-0.044628,0.012295,-4.307692,-14.384615,1.769231,29,6
5,6,15,1,0.241355,1,-0.846154,-2.692308,-0.023551,-0.035718,29.307692,-7.153846,-23,-25.923077,16
8,6,15,0,-0.466827,0,0.846154,4.923077,-0.035613,0.01338,42.769231,-9.615385,-26.384615,7.461538,11
9,6,15,1,-0.289776,0,1.461538,3.923077,0.101004,-0.070075,-9.153846,23.769231,48.923077,-36.384615,12
10,6,15,1,-0.124353,0,5.384615,8.307692,0.05219,0.039798,29.923077,60.461538,24.384615,13.307692,20
13,6,15,0,-0.531132,1,-0.615385,2.076923,0.047053,0.000771,-1,-2.923077,-18.153846,-28.307692,14
17,6,15,1,0.225472,1,3.615385,-4.461538,-0.010723,0.037916,-17,18.153846,47.076923,-27.692308,24
18,6,15,1,0,1,-3.076923,-1.846154,-0.099673,-0.101261,-9.076923,4.076923,-5,-5.307692,21
19,6,15,0,0.301638,1,1.461538,-1.538462,0.069272,0.087517,71.615385,-14.769231,0.461538,22.769231,25
22,6,15,1,0.414129,0,8.615385,1.692308,0.12036,0.039317,16.076923,31.230769,-2.307692,-10.384615,23
26,6,15,1,-0.056719,0,4.538462,5.692308,0.047835,0.014604,60.461538,66.538462,-5.923077,1.615385,31
27,6,15,1,0.619092,1,13.615385,-3.692308,0.066469,-0.048583,118.615385,30.461538,-30.307692,-69.384615,28
29,6,15,0,-0.508358,0,-6.153846,5.538462,-0.036983,-0.055018,-48.384615,-1.923077,-23.076923,11.538462,30
0,7,2,0,0,0,-2,9,-0.067874,0.103896,47,10,74,-13,25
2,7,2,1,0,0,8,13,-0.030303,-0.279221,-37,11,64,56,26
3,7,2,0,-0.124353,0,-14,5,-0.130953,-0.029412,-74,-37,-71,95,14
4,7,2,0,0,1,-7,-9,-0.108975,0.178571,34,-14,-16,2,11
5,7,2,1,0.124353,1,2,-21,0.178571,-0.076923,-69,-111,100,42,7
6,7,2,1,0,1,-8,-1,-0.258242,-0.113636,-86,-104,-94,-3,20
8,7,2,0,0.124353,1,13,-19,-0.25,0,-130,-140,60,-16,9
10,7,2,0,0,1,-14,11,-0.4,-0.142857,-114,25,30,-19,31
12,7,2,1,0,1,12,10,-0.207793,0.060606,54,47,127,60,16
15,7,2,1,0,1,5,18,0,-0.083333,-82,-13,11,29,17
18,7,2,0,-0.124353,1,-32,-4,-0.166667,0.133333,-87,-1,-47,84,21
19,7,2,1,-0.124353,0,-29,21,-0.084416,0.571429,-110,148,1,-17,29
22,7,2,0,0,0,-6,-8,0.107955,-0.134615,-22,-41,20,-35,27
28,7,2,0,0,0,-6,6,-0.068182,-0.024038,31,-115,-39,32,30
0,7,3,1,-0.122459,1,-21,-8.5,-0.177526,0.129464,-29,-29.5,-29.5,5.5,15
1,7,3,0,0.184636,0,3,-16,-0.049909,-0.318628,64.5,99,29,-141,3
2,7,3,1,0,1,21.5,12,0.074999,0.090151,237.5,181,-9,14.5,11
4,7,3,0,-0.122459,0,-15.5,-5,-0.202404,-0.004653,-118.5,-74.5,8,47,22
5,7,3,0,0.122459,0,-0.5,-17,0.040334,-0.201923,-12,58,19.5,-51,8
6,7,3,0,0.244919,0,11.5,-12.5,-0.134615,-0.202272,11,-88,-4,-16.5,23
7,7,3,0,0,0,3,-8.5,-0.013888,-0.004446,66.5,-80,-0.5,12.5,10
9,7,3,1,0,1,16,8,0.145242,0.074519,75,43,26.5,-17.5,30
12,7,3,1,0.244919,0,15.5,2,0.140151,-0.025641,38,70,94.5,-10,13
14,7,3,0,0.122459,0,13.5,-7,0.212996,0.047619,62,-69,-2,35.5,19
16,7,3,1,0.122459,1,18.5,0.5,0.219048,-0.155303,95.5,25,34,-45.5,18
17,7,3,1,0,0,-1.5,-1.5,-0.026191,-0.005556,-39.5,-37.5,20.5,27.5,31
20,7,3,1,-0.062177,1,-10,15.5,-0.045238,-0.202797,49.5,-31.5,-7,61,24
21,7,3,0,0,1,1,-3.5,0.028788,-0.033975,-63.5,-6,7.5,-38.5,27
25,7,3,0,0.244919,1,-3.5,-29.5,0.139497,-0.326674,-141.5,-252,26,-64,26
28,7,3,0,-0.122459,1,-27,-0.5,-0.212662,0.28745,-147.5,23,27.5,-28.5,29
0,7,4,1,-0.117002,0,-12.333333,-9.666667,-0.066751,0.039911,-95.333333,-42.666667,-7.333333,-9.666667,27
1,7,4,0,0.062177,1,-11.833333,-7.5,-0.165016,-0.268773,-71.666667,-33,-26.166667,-53.166667,26
2,7,4,0,0,1,18,18.333333,-0.060364,0.045343,171.666667,168.666667,-7.666667,40.666667,25
3,7,4,1,-0.124353,1,-12.333333,7,0.071734,0.023219,-8.666667,90,-51,-2,8
4,7,4,1,0,0,-7.666667,-5.333333,0.03547,-0.018978,-53.333333,-70,2.666667,42,7
5,7,4,0,0,1,-4.333333,1.333333,0.028638,-0.064102,-112,90.333333,73.333333,-10.666667,6
9,7,4,0,0.124353,0,11,-1.666667,0.045116,0.061905,63.666667,50,27.666667,-6.333333,11
10,7,4,0,0,0,1.666667,10.333333,-0.013912,0.042292,-32.333333,83.666667,-15.666667,-60.333333,30
12,7,4,1,0.117002,1,7.333333,-1,-0.003458,0.087728,-2,46,25.666667,51,19
13,7,4,0,-0.241355,1,-9.666667,-0.333333,-0.19243,0.087296,-8,-90,-48.666667,71.666667,16
14,7,4,0,0,0,-0.333333,-0.333333,-0.159523,0.236905,-20.666667,48.666667,-36,52.666667,15
17,7,4,0,0,1,-14.333333,-4.333333,-0.156879,0.164387,-59,23,-4.333333,-51.666667,29
18,7,4,0,-0.179179,0,-10.666667,2.833333,-0.027778,-0.06685,2.333333,-148.5,-22.833333,80.833333,24
20,7,4,0,0,1,-4.333333,-0.333333,0.105739,-0.138902,66.333333,28,18,-23.333333,21
22,7,4,1,0.124353,1,6.666667,-0.666667,0.075962,-0.104545,108,-55,-52.666667,30,23
28,7,4,0,-0.117002,0,-1.666667,0,-0.131986,0.153172,-96.666667,-1.666667,48.666667,38.666667,31
0,7,5,0,0.244919,0,2.25,-3.25,0.040418,0.015499,-31.5,48,24,-14.75,4
1,7,5,1,-0.062177,1,-16.666667,-12.5,-0.176664,-0.076236,-17.333333,-1.916667,-72.416667,-34.833333,9
2,7,5,1,-0.062177,0,8.583333,10.666667,0.124475,-0.054965,50.583333,8.333333,10.833333,54.083333,24
3,7,5,1,0.231059,0,3,-3.75,0.103974,-0.06926,-27.25,-46,54.25,56.5,7
5,7,5,1,0,0,-7.75,0.25,0.049887,-0.167869,-59,-5.5,41,7.25,14
6,7,5,0,0.122459,1,-4.75,-3.75,0.05437,-0.050648,48,7,-53.75,-53,8
10,7,5,1,0.108599,1,1.25,10.5,0.05799,-0.032564,-12.75,43.25,-19.25,6.75,28
11,7,5,0,-0.231059,1,-3,2.75,-0.029279,-0.096678,-48.75,-52,-23.75,-16,12
13,7,5,1,0,0,3,-0.5,-0.01316,0.045978,4,-24.5,8.25,20.75,18
16,7,5,1,0.122459,1,7.25,0.25,0.116865,0.014893,-43,70.25,86,-17.25,31
17,7,5,0,-0.122459,1,-2,4,-0.118998,0.076962,-31.75,43.25,39.75,-3.5,22
20,7,5,1,0.122459,0,4.5,-7,0.045009,-0.214918,74.5,26,-9,-14.25,23
21,7,5,0,0,1,5.25,0,-0.178606,-0.002933,0.5,41.75,-19.25,-1,25
29,7,5,0,0.122459,1,12,7,0.050414,-0.014709,30.75,31.5,-8.75,17.5,30
1,7,6,1,-0.122459,0,-15.75,-5.5,-0.202967,-0.080128,-106,8.75,-51.5,-17.5,27
